theta,dist
330.77, 02758.00
331.62, 02788.00
332.47, 02806.00
333.31, 02869.00
334.03, 03623.00
334.89, 03648.00
335.73, 03680.00
336.58, 03731.00
337.42, 03806.00
338.28, 03859.00
339.00, 03901.00
339.84, 03997.00
340.69, 04069.00
341.55, 04115.00
342.39, 04183.00
343.23, 04248.00
344.08, 04309.00
344.94, 04420.00
346.16, 02094.00
347.00, 02058.00
347.84, 02044.00
348.70, 02018.00
349.55, 01994.00
350.39, 01980.00
351.23, 01967.00
352.36, 01949.00
353.19, 01940.00
354.14, 01887.00
354.97, 01876.00
355.80, 01869.00
356.62, 01867.00
357.45, 01843.00
358.28, 01824.00
359.11, 01828.00
359.94, 01794.00
0.70, 01785.00
1.55, 01784.00
2.39, 01777.00
3.25, 01760.00
4.09, 01711.00
4.94, 01706.00
5.80, 01704.00
6.64, 01695.00
7.61, 01690.00
8.33, 01691.00
9.19, 01677.00
10.16, 01669.00
10.88, 01671.00
11.86, 01648.00
12.58, 01627.00
13.55, 01599.00
14.41, 01581.00
15.25, 01562.00
16.09, 01544.00
16.95, 01645.00
17.80, 01647.00
18.52, 01633.00
19.38, 01630.00
20.22, 01623.00
21.20, 01619.00
22.06, 01618.00
22.92, 01618.00
23.78, 01618.00
24.64, 01600.00
25.50, 01615.00
26.36, 01621.00
27.22, 01616.00
27.95, 01627.00
28.80, 01630.00
29.66, 01630.00
30.52, 01637.00
31.38, 01640.00
32.23, 01638.00
33.09, 01635.00
34.08, 01645.00
34.94, 01644.00
35.67, 01653.00
36.53, 01653.00
37.39, 01665.00
38.23, 01667.00
39.09, 01671.00
40.08, 01673.00
40.94, 01683.00
41.80, 01697.00
42.53, 01704.00
43.39, 01707.00
44.25, 01726.00
45.11, 01736.00
45.97, 01742.00
46.83, 01759.00
47.67, 01768.00
48.52, 01787.00
49.36, 01802.00
50.20, 01803.00
51.05, 01820.00
51.89, 01827.00
52.61, 01855.00
53.45, 01862.00
54.42, 01869.00
55.27, 01893.00
55.98, 01904.00
56.95, 01922.00
57.67, 01950.00
58.52, 01992.00
59.36, 02025.00
60.20, 02041.00
61.05, 02065.00
61.89, 02112.00
62.73, 02080.00
63.58, 02119.00
64.42, 02145.00
65.27, 02174.00
66.11, 02194.00
66.95, 02236.00
67.67, 02268.00
68.52, 02302.00
69.36, 02330.00
70.20, 02383.00
71.05, 02407.00
71.77, 03134.00
72.73, 02524.00
73.59, 02564.00
74.45, 02601.00
75.31, 02662.00
76.19, 02692.00
77.05, 02764.00
77.80, 02820.00
78.78, 02869.00
79.53, 02945.00
80.39, 03013.00
81.27, 03091.00
82.12, 03147.00
83.00, 03225.00
83.86, 03305.00
84.73, 03379.00
85.59, 03500.00
86.48, 03597.00
88.19, 03742.00
88.31, 00000.00
89.06, 03859.00
89.80, 03982.00
90.67, 04446.00
91.53, 04383.00
92.41, 04543.00
93.27, 04690.00
94.14, 04878.00
95.00, 05118.00
95.88, 05341.00
96.73, 05619.00
97.48, 05896.00
98.34, 06258.00
99.22, 06571.00
100.95, 07446.00
101.20, 00000.00
101.80, 07988.00
103.78, 00000.00
104.64, 00000.00
105.50, 00000.00
106.36, 00000.00
106.89, 09245.00
107.22, 00000.00
107.73, 09172.00
109.80, 00000.00
110.66, 00000.00
111.52, 00000.00
111.98, 09310.00
112.38, 00000.00
112.83, 09221.00
113.67, 09213.00
115.81, 00000.00
116.67, 00000.00
117.53, 00000.00
117.92, 09205.00
118.39, 00000.00
118.77, 09213.00
120.97, 00000.00
121.83, 00000.00
122.69, 00000.00
123.55, 00000.00
123.86, 07946.00
124.41, 00000.00
124.70, 07270.00
126.41, 06280.00
126.98, 00000.00
127.38, 05304.00
129.09, 05240.00
129.56, 00000.00
129.95, 04027.00
130.81, 04608.00
132.55, 04309.00
133.00, 00000.00
133.41, 04115.00
134.27, 03886.00
135.25, 03752.00
136.11, 03592.00
137.84, 03436.00
138.14, 00000.00
138.70, 03308.00
139.56, 03213.00
140.44, 03109.00
141.42, 02399.00
142.16, 02899.00
143.14, 02812.00
144.00, 02728.00
144.88, 02688.00
146.59, 02584.00
146.73, 00000.00
147.45, 02542.00
148.33, 02475.00
149.19, 02429.00
150.05, 02381.00
151.03, 02336.00
151.77, 02293.00
152.77, 02248.00
153.62, 02220.00
154.48, 02177.00
155.34, 02135.00
156.22, 02086.00
157.06, 02067.00
157.92, 02037.00
158.77, 02008.00
159.62, 01970.00
160.48, 01942.00
161.45, 01911.00
162.19, 01894.00
163.17, 01869.00
163.89, 01853.00
164.88, 01820.00
165.72, 01801.00
166.58, 01771.00
167.44, 01748.00
168.28, 01782.00
169.14, 01827.00
169.88, 01872.00
170.86, 01909.00
171.58, 01964.00
172.42, 02016.00
173.28, 02069.00
174.14, 02121.00
174.98, 02175.00
175.84, 02247.00
176.58, 02306.00
177.55, 02356.00
178.28, 02437.00
179.12, 02522.00
180.00, 02608.00
180.84, 02706.00
181.56, 02783.00
182.42, 02901.00
183.28, 03014.00
184.14, 03142.00
185.00, 03257.00
185.86, 03407.00
186.72, 03577.00
187.59, 03778.00
188.33, 03982.00
189.19, 04230.00
190.05, 04497.00
190.91, 04796.00
191.78, 05103.00
192.66, 05458.00
193.38, 06007.00
194.23, 06383.00
195.11, 07270.00
195.97, 07976.00
196.83, 08939.00
198.55, 12049.00
199.16, 00000.00
200.88, 00000.00
201.73, 00000.00
202.59, 00000.00
203.45, 00000.00
204.31, 00000.00
205.17, 00000.00
206.03, 00000.00
206.89, 00000.00
207.75, 00000.00
208.59, 00000.00
209.45, 00000.00
210.31, 00000.00
211.17, 00000.00
212.03, 00000.00
212.36, 09038.00
212.89, 00000.00
214.61, 00000.00
215.47, 00000.00
216.33, 00000.00
217.19, 00000.00
217.66, 05720.00
218.05, 00000.00
218.52, 05374.00
219.38, 05145.00
220.25, 04827.00
221.11, 04613.00
221.97, 04429.00
222.83, 04216.00
223.69, 04053.00
224.69, 03859.00
225.55, 03723.00
226.41, 03592.00
227.27, 03468.00
228.12, 03377.00
228.98, 03234.00
229.86, 03133.00
230.72, 03049.00
231.58, 02882.00
232.56, 02869.00
233.44, 02737.00
234.30, 02571.00
235.16, 02619.00
236.02, 02601.00
236.88, 02545.00
237.73, 02474.00
238.61, 02429.00
239.47, 02388.00
240.33, 02331.00
241.31, 02272.00
242.05, 02241.00
243.03, 02194.00
243.89, 02165.00
244.77, 02117.00
245.62, 02075.00
246.48, 02034.00
247.34, 02009.00
248.20, 02003.00
249.06, 02024.00
249.94, 02055.00
250.80, 02084.00
251.66, 02135.00
252.52, 02167.00
253.38, 02201.00
254.23, 02221.00
255.09, 02275.00
255.84, 02328.00
256.70, 02353.00
257.56, 02413.00
258.42, 02470.00
259.28, 02539.00
260.16, 02579.00
261.02, 02633.00
261.88, 02687.00
262.73, 02756.00
263.59, 02839.00
264.33, 02910.00
265.19, 02993.00
266.06, 03039.00
266.94, 03151.00
267.81, 03285.00
268.69, 03410.00
269.56, 03486.00
271.31, 03743.00
271.33, 00000.00
272.94, 04049.00
273.05, 00000.00
274.77, 00000.00
275.62, 00000.00
276.48, 00000.00
277.34, 00000.00
278.20, 00000.00
279.06, 00000.00
279.92, 00000.00
280.77, 00000.00
281.62, 00000.00
282.48, 00000.00
283.34, 00000.00
284.20, 00000.00
285.06, 00000.00
285.92, 00000.00
286.78, 00000.00
287.64, 00000.00
288.50, 00000.00
289.36, 00000.00
290.22, 00000.00
291.08, 00000.00
291.94, 00000.00
292.80, 00000.00
293.66, 00000.00
294.52, 00000.00
295.38, 00000.00
296.23, 00000.00
297.09, 00000.00
297.95, 00000.00
298.81, 00000.00
299.67, 00000.00
300.53, 00000.00
301.39, 00000.00
302.25, 00000.00
302.38, 06667.00
303.23, 06604.00
304.09, 06410.00
304.94, 06387.00
305.80, 06273.00
306.66, 06221.00
307.52, 06077.00
308.38, 06021.00
309.23, 06206.00
310.09, 06109.00
310.94, 06633.00
311.92, 05232.00
312.78, 04963.00
313.64, 04682.00
314.50, 04520.00
315.36, 04302.00
316.20, 04206.00
317.06, 04000.00
318.05, 03767.00
318.91, 03768.00
319.77, 03649.00
320.62, 03351.00
321.48, 03259.00
322.34, 03165.00
323.22, 03080.00
324.09, 03020.00
324.97, 02941.00
325.83, 02893.00
326.70, 02820.00
327.70, 02778.00
328.58, 02722.00
329.45, 02669.00
330.31, 02647.00
331.19, 02670.00
332.06, 02703.00
332.94, 02715.00
333.80, 02761.00
334.55, 03502.00
335.42, 03573.00
336.30, 03628.00
337.17, 03653.00
338.03, 03718.00
338.91, 03748.00
339.66, 03832.00
340.53, 03913.00
341.39, 03976.00
342.27, 04016.00
343.14, 04124.00
344.02, 04191.00
344.89, 04267.00
345.75, 04360.00
346.64, 04491.00
347.88, 02044.00
348.75, 01998.00
349.62, 01991.00
350.48, 01964.00
351.34, 01954.00
352.09, 01941.00
352.94, 01925.00
353.78, 01911.00
354.62, 01892.00
355.61, 01877.00
356.45, 01821.00
357.30, 01819.00
358.16, 01817.00
359.00, 01806.00
359.84, 01801.00
0.12, 01764.00
1.00, 01758.00
1.86, 01764.00
2.73, 01747.00
3.59, 01755.00
4.45, 01744.00
5.33, 01728.00
6.19, 01722.00
7.19, 01706.00
7.92, 01680.00
8.78, 01676.00
9.66, 01673.00
10.52, 01670.00
11.52, 01668.00
12.25, 01661.00
13.11, 01649.00
14.11, 01654.00
14.84, 01636.00
15.84, 01613.00
16.70, 01594.00
17.58, 01574.00
18.44, 01558.00
19.31, 01541.00
20.19, 01594.00
21.06, 01642.00
21.81, 01625.00
22.81, 01584.00
23.69, 01595.00
24.56, 01611.00
25.44, 01616.00
26.31, 01621.00
27.06, 01624.00
27.94, 01625.00
28.94, 01618.00
29.69, 01631.00
30.56, 01630.00
31.44, 01628.00
32.42, 01648.00
33.30, 01642.00
34.17, 01647.00
34.92, 01649.00
35.92, 01664.00
36.67, 01660.00
37.55, 01673.00
38.55, 01669.00
39.30, 01681.00
40.30, 01686.00
41.05, 01693.00
41.92, 01696.00
42.92, 01706.00
43.67, 01714.00
44.55, 01733.00
45.42, 01738.00
46.28, 01750.00
47.14, 01762.00
48.00, 01778.00
48.88, 01795.00
49.73, 01813.00
50.59, 01819.00
51.45, 01829.00
52.33, 01858.00
53.19, 01859.00
53.92, 01891.00
55.58, 00000.00
55.66, 01904.00
56.52, 01928.00
57.38, 01949.00
58.25, 01970.00
59.23, 01989.00
59.97, 02004.00
60.84, 02070.00
61.70, 02086.00
62.58, 02122.00
63.42, 02148.00
65.16, 02173.00
65.27, 00000.00
66.02, 02198.00
66.89, 02234.00
67.75, 02265.00
68.61, 02288.00
69.47, 02336.00
70.34, 02371.00
71.08, 02422.00
71.94, 02457.00
72.81, 02502.00
73.69, 02581.00
74.58, 02615.00
75.45, 02675.00
76.34, 02734.00
77.23, 02780.00
78.11, 02847.00
78.88, 02916.00
79.77, 02963.00
80.64, 03030.00
81.53, 03108.00
82.41, 03205.00
83.30, 03256.00
84.19, 03347.00
85.08, 03430.00
85.95, 03524.00
86.84, 03650.00
88.61, 03846.00
89.03, 00000.00
89.36, 03952.00
90.25, 04061.00
91.14, 04602.00
92.02, 04508.00
92.91, 04684.00
93.80, 04847.00
94.67, 05100.00
95.56, 05328.00
96.44, 05533.00
97.20, 05815.00
98.09, 06202.00
98.97, 06587.00
99.86, 07065.00
100.75, 07414.00
101.61, 08001.00
104.00, 00000.00
104.88, 00000.00
105.75, 00000.00
106.64, 00000.00
106.81, 09352.00
107.52, 00000.00
107.69, 09385.00
110.16, 00000.00
111.03, 00000.00
111.92, 00000.00
112.02, 09310.00
112.80, 00000.00
112.89, 09109.00
115.44, 00000.00
116.31, 00000.00
117.20, 00000.00
118.08, 00000.00
118.09, 09221.00
118.95, 00000.00
120.72, 00000.00
121.59, 00000.00
122.48, 00000.00
123.36, 00000.00
124.17, 07520.00
124.23, 00000.00
125.12, 00000.00
126.77, 06018.00
126.88, 00000.00
127.77, 00000.00
128.64, 05293.00
129.52, 00000.00
129.52, 05458.00
130.41, 04703.00
131.28, 04534.00
132.19, 04353.00
133.05, 04193.00
134.06, 03908.00
134.94, 03793.00
135.83, 03647.00
136.70, 03513.00
137.59, 03428.00
138.47, 03337.00
139.36, 03216.00
140.23, 03146.00
141.12, 02990.00
142.00, 02902.00
143.02, 02809.00
143.89, 02730.00
145.66, 02655.00
146.25, 00000.00
146.55, 02582.00
147.42, 02540.00
148.31, 02472.00
149.19, 02441.00
150.20, 02371.00
150.95, 02330.00
151.97, 02274.00
152.72, 02250.00
153.73, 02215.00
154.61, 02158.00
155.50, 02123.00
156.38, 02084.00
157.27, 02049.00
158.12, 02026.00
159.00, 01994.00
159.88, 01963.00
160.75, 01920.00
161.62, 01899.00
162.62, 01874.00
163.50, 01856.00
164.38, 01816.00
165.25, 01830.00
166.12, 01874.00
166.86, 01908.00
167.73, 01951.00
168.61, 01999.00
169.48, 02049.00
170.36, 02097.00
171.23, 02154.00
172.11, 02202.00
172.98, 02265.00
173.73, 02315.00
174.61, 02376.00
175.48, 02454.00
176.34, 02508.00
177.22, 02596.00
178.09, 02672.00
178.97, 02755.00
179.72, 02856.00
180.72, 02975.00
181.47, 03053.00
182.34, 03194.00
183.22, 03294.00
184.09, 03438.00
184.97, 03573.00
185.84, 03770.00
186.61, 03932.00
187.48, 04183.00
188.38, 04465.00
189.25, 04651.00
190.14, 04984.00
191.03, 05323.00
191.91, 05707.00
192.67, 06217.00
193.55, 06641.00
194.44, 07430.00
195.33, 08187.00
197.97, 11754.00
198.17, 00000.00
199.06, 00000.00
200.81, 00000.00
201.70, 00000.00
202.58, 00000.00
203.45, 00000.00
204.34, 00000.00
205.22, 00000.00
206.09, 00000.00
206.98, 00000.00
207.86, 00000.00
208.73, 00000.00
209.62, 00000.00
210.50, 00000.00
211.23, 08767.00
211.38, 00000.00
212.27, 00000.00
214.02, 00000.00
214.91, 00000.00
215.78, 00000.00
216.66, 05610.00
216.66, 00000.00
217.55, 00000.00
217.55, 05336.00
218.42, 05061.00
219.31, 04715.00
220.19, 04489.00
221.06, 04267.00
221.95, 04063.00
222.95, 03887.00
223.84, 03722.00
224.72, 03558.00
225.61, 03432.00
226.48, 03318.00
227.38, 03171.00
228.25, 03086.00
229.12, 02998.00
230.14, 02814.00
231.02, 02711.00
231.91, 02581.00
232.78, 02551.00
233.67, 02567.00
234.55, 02507.00
235.42, 02453.00
236.31, 02392.00
237.19, 02327.00
238.08, 02269.00
239.08, 02220.00
239.97, 02173.00
240.84, 02127.00
241.73, 02079.00
242.61, 02036.00
243.48, 01999.00
244.38, 01965.00
245.39, 01916.00
246.27, 01915.00
247.02, 01954.00
247.91, 01979.00
248.78, 02016.00
249.67, 02048.00
250.55, 02076.00
251.44, 02117.00
252.31, 02149.00
253.20, 02194.00
254.08, 02228.00
254.97, 02267.00
255.72, 02306.00
256.59, 02354.00
257.48, 02402.00
258.36, 02466.00
259.25, 02513.00
260.12, 02578.00
261.02, 02632.00
261.89, 02706.00
262.78, 02757.00
263.67, 02842.00
264.55, 02540.00
265.30, 02994.00
266.19, 03096.00
267.06, 03209.00
267.95, 03274.00
268.83, 03391.00
269.72, 03493.00
270.61, 03640.00
271.50, 03752.00
272.41, 03923.00
274.75, 00000.00
275.64, 00000.00
276.52, 00000.00
277.39, 00000.00
278.28, 00000.00
279.16, 00000.00
280.03, 00000.00
280.92, 00000.00
281.80, 00000.00
282.67, 00000.00
283.56, 00000.00
284.44, 00000.00
285.31, 00000.00
286.20, 00000.00
287.08, 00000.00
287.95, 00000.00
288.84, 00000.00
289.72, 00000.00
290.59, 00000.00
291.48, 00000.00
292.36, 00000.00
293.23, 00000.00
294.12, 00000.00
295.00, 00000.00
295.88, 00000.00
296.77, 00000.00
297.64, 00000.00
298.52, 00000.00
299.41, 00000.00
300.28, 00000.00
301.16, 00000.00
302.05, 00000.00
302.92, 00000.00
303.50, 06514.00
303.80, 00000.00
304.38, 06383.00
305.27, 06295.00
306.14, 06199.00
307.03, 06170.00
307.91, 06028.00
308.80, 05896.00
309.67, 06042.00
310.56, 05966.00
311.44, 06438.00
312.33, 06333.00
313.33, 04960.00
314.22, 04645.00
315.09, 04450.00
315.98, 04218.00
316.86, 04129.00
317.75, 04024.00
318.75, 03878.00
319.64, 03713.00
320.52, 03571.00
321.41, 03368.00
322.28, 03211.00
323.17, 03116.00
324.05, 03047.00
324.94, 02988.00
325.94, 02898.00
326.83, 02835.00
327.70, 02770.00
328.59, 02714.00
329.48, 02675.00
330.36, 02627.00
331.25, 02582.00
332.14, 02573.00
333.03, 02605.00
333.91, 02600.00
334.80, 02631.00
335.69, 02702.00
336.44, 03455.00
337.33, 03504.00
338.22, 03570.00
339.11, 03633.00
339.98, 03662.00
340.88, 03730.00
341.77, 03816.00
342.64, 03860.00
344.30, 00000.00
344.30, 04033.00
345.19, 04075.00
346.06, 04186.00
346.95, 04267.00
347.84, 04339.00
348.72, 04484.00
349.61, 04595.00
350.88, 01958.00
352.22, 01930.00
353.20, 01917.00
353.95, 01900.00
354.94, 01891.00
355.80, 01874.00
356.67, 01854.00
357.53, 01842.00
358.41, 01830.00
359.27, 01778.00
0.75, 01799.00
1.64, 01788.00
2.53, 01731.00
3.42, 01728.00
4.30, 01728.00
5.19, 01729.00
6.08, 01715.00
6.97, 01712.00
7.84, 01724.00
8.73, 01705.00
9.62, 01704.00
10.52, 01688.00
11.53, 01656.00
12.41, 01655.00
13.30, 01657.00
14.06, 01653.00
15.08, 01646.00
15.83, 01652.00
16.84, 01663.00
17.73, 01641.00
18.50, 01639.00
19.52, 01607.00
20.39, 01595.00
21.28, 01574.00
22.17, 01559.00
23.06, 01548.00
23.95, 01642.00
24.84, 01647.00
25.61, 01634.00
26.52, 01623.00
27.53, 01621.00
28.31, 01628.00
29.20, 01628.00
30.09, 01639.00
31.00, 01635.00
31.89, 01649.00
32.92, 01644.00
33.81, 01668.00
34.70, 01655.00
35.48, 01658.00
36.50, 01664.00
37.41, 01668.00
38.17, 01672.00
39.06, 01675.00
39.97, 01693.00
40.86, 01708.00
41.77, 01698.00
42.66, 01707.00
43.55, 01714.00
44.45, 01733.00
45.34, 01741.00
46.25, 01748.00
47.14, 01760.00
48.03, 01771.00
48.94, 01790.00
49.83, 01797.00
50.73, 01809.00
51.62, 01837.00
52.53, 01842.00
53.41, 01864.00
54.56, 00000.00
55.47, 00000.00
55.92, 01923.00
57.25, 00000.00
58.16, 00000.00
58.58, 01980.00
59.45, 01992.00
60.33, 02029.00
61.22, 02038.00
62.09, 02063.00
62.98, 02125.00
63.86, 02161.00
64.75, 02175.00
65.62, 02205.00
67.11, 00000.00
67.39, 02242.00
68.27, 02290.00
69.03, 02316.00
69.91, 02347.00
70.80, 02399.00
71.67, 02431.00
72.56, 02474.00
73.44, 02530.00
74.31, 02557.00
76.06, 00000.00
76.08, 02688.00
76.97, 02762.00
77.84, 02823.00
78.61, 02891.00
79.48, 02948.00
80.38, 03014.00
81.27, 03093.00
82.17, 03166.00
83.06, 03232.00
83.97, 03336.00
84.88, 03420.00
85.78, 03516.00
86.67, 03628.00
87.58, 03734.00
89.38, 03937.00
89.50, 00000.00
90.16, 04077.00
91.05, 04286.00
91.95, 04478.00
92.86, 04653.00
93.75, 04847.00
94.66, 05085.00
95.56, 05309.00
96.45, 05601.00
97.23, 05876.00
98.14, 06202.00
99.03, 06625.00
99.94, 07157.00
100.84, 07440.00
102.92, 00000.00
103.83, 00000.00
104.72, 00000.00
105.61, 00000.00
106.52, 00000.00
107.14, 09723.00
107.41, 00000.00
108.05, 09172.00
110.09, 00000.00
110.98, 00000.00
111.89, 00000.00
112.52, 09343.00
112.78, 00000.00
113.42, 09470.00
115.47, 00000.00
116.36, 00000.00
117.25, 00000.00
117.89, 09419.00
118.16, 00000.00
118.78, 09419.00
120.84, 00000.00
121.73, 00000.00
122.36, 09590.00
122.62, 00000.00
124.42, 00000.00
125.03, 08297.00
125.31, 00000.00
126.83, 05950.00
127.11, 00000.00
128.73, 05396.00
128.89, 00000.00
129.52, 06567.00
130.53, 04788.00
131.42, 04615.00
132.31, 04440.00
133.20, 04267.00
134.11, 03946.00
135.12, 03794.00
136.91, 03589.00
136.95, 00000.00
137.81, 03445.00
138.70, 03337.00
139.61, 03256.00
140.52, 03076.00
141.42, 02992.00
142.31, 02893.00
143.34, 02842.00
144.25, 02786.00
145.16, 02690.00
146.05, 02639.00
146.95, 02584.00
147.86, 02521.00
148.77, 02469.00
149.66, 02409.00
150.56, 02367.00
151.59, 02333.00
152.50, 02270.00
153.39, 02232.00
154.30, 02197.00
155.20, 02152.00
156.11, 02117.00
157.00, 02074.00
157.91, 02041.00
158.81, 02008.00
159.72, 01973.00
160.61, 01945.00
161.64, 01903.00
162.55, 01881.00
163.33, 01907.00
164.34, 01946.00
165.12, 01984.00
166.03, 02027.00
166.94, 02072.00
167.81, 02121.00
168.70, 02161.00
169.59, 02222.00
170.36, 02269.00
171.23, 02327.00
172.27, 02375.00
173.02, 02433.00
173.91, 02507.00
174.80, 02563.00
175.67, 02644.00
176.56, 02713.00
177.45, 02815.00
178.22, 02878.00
179.09, 02998.00
180.00, 03092.00
180.88, 03205.00
181.77, 03317.00
182.66, 03445.00
183.53, 03599.00
184.42, 03737.00
185.19, 03917.00
186.08, 04107.00
186.95, 04356.00
187.84, 04549.00
188.73, 04825.00
189.62, 05108.00
190.52, 05447.00
191.39, 05857.00
192.16, 06284.00
193.05, 06696.00
193.94, 07393.00
194.83, 08162.00
196.95, 00000.00
197.53, 11833.00
197.86, 00000.00
199.64, 00000.00
200.55, 00000.00
201.44, 00000.00
202.33, 00000.00
203.22, 00000.00
204.12, 00000.00
205.02, 00000.00
205.91, 00000.00
206.81, 00000.00
207.70, 00000.00
208.59, 00000.00
209.50, 00000.00
210.39, 00000.00
211.12, 08939.00
211.28, 00000.00
213.08, 00000.00
213.97, 00000.00
214.88, 00000.00
215.77, 00000.00
215.78, 05738.00
216.69, 05402.00
217.59, 05049.00
218.50, 04705.00
219.41, 04487.00
220.31, 04209.00
221.22, 03995.00
222.25, 03799.00
223.16, 03623.00
224.06, 03475.00
224.95, 03312.00
225.84, 03205.00
226.75, 03061.00
227.64, 02956.00
228.55, 02783.00
229.56, 02654.00
230.47, 02527.00
231.36, 02513.00
232.25, 02537.00
233.16, 02435.00
234.05, 02368.00
235.08, 02319.00
235.97, 02240.00
236.88, 02190.00
237.77, 02141.00
238.67, 02074.00
239.56, 02031.00
240.47, 02000.00
241.36, 01942.00
242.25, 01898.00
243.28, 01867.00
244.05, 01853.00
245.08, 01871.00
245.84, 01901.00
246.73, 01926.00
247.64, 01958.00
248.53, 01990.00
249.44, 02019.00
250.33, 02049.00
251.23, 02090.00
252.12, 02116.00
253.03, 02159.00
253.94, 02193.00
254.84, 02241.00
255.62, 02278.00
256.53, 02331.00
257.44, 02370.00
258.34, 02433.00
259.25, 02478.00
260.17, 02557.00
261.08, 02601.00
261.98, 02662.00
262.89, 02737.00
263.80, 02798.00
264.70, 02848.00
265.61, 02954.00
266.39, 03054.00
267.31, 03148.00
268.22, 03249.00
269.12, 03361.00
270.03, 03483.00
270.94, 03558.00
272.19, 00000.00
272.62, 03864.00
273.97, 00000.00
274.88, 00000.00
275.77, 00000.00
276.66, 00000.00
277.55, 00000.00
278.45, 00000.00
279.34, 00000.00
280.23, 00000.00
281.14, 00000.00
282.03, 00000.00
282.92, 00000.00
283.83, 00000.00
284.72, 00000.00
285.61, 00000.00
286.52, 00000.00
287.41, 00000.00
288.30, 00000.00
289.20, 00000.00
290.09, 00000.00
290.98, 00000.00
291.89, 00000.00
292.78, 00000.00
293.67, 00000.00
294.56, 00000.00
295.47, 00000.00
296.36, 00000.00
297.25, 00000.00
298.16, 00000.00
299.05, 00000.00
299.94, 00000.00
300.84, 00000.00
301.73, 00000.00
302.62, 00000.00
303.53, 00000.00
304.00, 06329.00
304.89, 06232.00
305.80, 06162.00
306.69, 06070.00
307.70, 05844.00
308.61, 05903.00
309.38, 05870.00
310.28, 05926.00
311.31, 05883.00
312.09, 06375.00
313.00, 06329.00
314.03, 04858.00
314.94, 04600.00
315.84, 04383.00
316.77, 04209.00
317.67, 04061.00
318.58, 03952.00
319.48, 03795.00
320.52, 03633.00
321.42, 03523.00
322.34, 03427.00
323.25, 03157.00
324.16, 03066.00
325.06, 02999.00
325.91, 00000.00
326.81, 00000.00
327.70, 00000.00
328.83, 02578.00
329.73, 02522.00
330.64, 02530.00
331.55, 02587.00
332.45, 02537.00
333.36, 02500.00
334.28, 02486.00
335.19, 02539.00
336.09, 02536.00
337.00, 02566.00
337.91, 02630.00
338.69, 03448.00
339.61, 03479.00
340.50, 03546.00
341.39, 03617.00
342.30, 03643.00
343.19, 03697.00
343.97, 03810.00
344.86, 03886.00
345.88, 03910.00
346.66, 04009.00
347.55, 04111.00
348.45, 04196.00
349.34, 04269.00
350.23, 04424.00
351.14, 04526.00
351.89, 01956.00
352.64, 01926.00
353.53, 01906.00
354.55, 01896.00
355.44, 01880.00
356.31, 01861.00
357.20, 01850.00
358.09, 01832.00
358.98, 01828.00
359.86, 01803.00
